ts,venue,coin,mid
1782564300.0,hyperliquid,BTC,60389.0
1782565200.0,hyperliquid,BTC,60394.0
1782566100.0,hyperliquid,BTC,60444.0
1782567000.0,hyperliquid,BTC,60569.0
1782567900.0,hyperliquid,BTC,60553.0
1782568800.0,hyperliquid,BTC,60645.0
1782569700.0,hyperliquid,BTC,60572.0
1782570600.0,hyperliquid,BTC,60604.0
1782571500.0,hyperliquid,BTC,60583.0
1782572400.0,hyperliquid,BTC,60844.0
1782573300.0,hyperliquid,BTC,60784.0
1782574200.0,hyperliquid,BTC,60769.0
1782575100.0,hyperliquid,BTC,60813.0
1782576000.0,hyperliquid,BTC,60732.0
1782576900.0,hyperliquid,BTC,60689.0
1782577800.0,hyperliquid,BTC,60767.0
1782578700.0,hyperliquid,BTC,60785.0
1782579600.0,hyperliquid,BTC,60543.0
1782580500.0,hyperliquid,BTC,60552.0
1782581400.0,hyperliquid,BTC,60574.0
1782582300.0,hyperliquid,BTC,60498.0
1782583200.0,hyperliquid,BTC,60491.0
1782584100.0,hyperliquid,BTC,60487.0
1782585000.0,hyperliquid,BTC,60534.0
1782585900.0,hyperliquid,BTC,60536.0
1782586800.0,hyperliquid,BTC,60567.0
1782587700.0,hyperliquid,BTC,60291.0
1782588600.0,hyperliquid,BTC,60164.0
1782589500.0,hyperliquid,BTC,60145.0
1782590400.0,hyperliquid,BTC,60238.0
1782591300.0,hyperliquid,BTC,60240.0
1782592200.0,hyperliquid,BTC,60224.0
1782593100.0,hyperliquid,BTC,60265.0
1782594000.0,hyperliquid,BTC,60365.0
1782594900.0,hyperliquid,BTC,60424.0
1782595800.0,hyperliquid,BTC,60222.0
1782596700.0,hyperliquid,BTC,60174.0
1782597600.0,hyperliquid,BTC,60097.0
1782598500.0,hyperliquid,BTC,60099.0
1782599400.0,hyperliquid,BTC,60147.0
1782600300.0,hyperliquid,BTC,60197.0
1782601200.0,hyperliquid,BTC,60004.0
1782602100.0,hyperliquid,BTC,59951.0
1782603000.0,hyperliquid,BTC,60027.0
1782603900.0,hyperliquid,BTC,59996.0
1782604800.0,hyperliquid,BTC,60100.0
1782605700.0,hyperliquid,BTC,60129.0
1782606600.0,hyperliquid,BTC,60139.0
1782607500.0,hyperliquid,BTC,60118.0
1782608400.0,hyperliquid,BTC,60053.0
1782609300.0,hyperliquid,BTC,60175.0
1782610200.0,hyperliquid,BTC,60231.0
1782611100.0,hyperliquid,BTC,60191.0
1782612000.0,hyperliquid,BTC,60257.0
1782612900.0,hyperliquid,BTC,60083.0
1782613800.0,hyperliquid,BTC,60099.0
1782614700.0,hyperliquid,BTC,60125.0
1782615600.0,hyperliquid,BTC,60233.0
1782616500.0,hyperliquid,BTC,60233.0
1782617400.0,hyperliquid,BTC,60164.0
1782618300.0,hyperliquid,BTC,60172.0
1782619200.0,hyperliquid,BTC,60180.0
1782620100.0,hyperliquid,BTC,60173.0
1782621000.0,hyperliquid,BTC,60144.0
1782621900.0,hyperliquid,BTC,60106.0
1782622800.0,hyperliquid,BTC,59976.0
1782623700.0,hyperliquid,BTC,59810.0
1782624600.0,hyperliquid,BTC,59893.0
1782625500.0,hyperliquid,BTC,59962.0
1782626400.0,hyperliquid,BTC,59820.0
1782627300.0,hyperliquid,BTC,59898.0
1782628200.0,hyperliquid,BTC,59943.0
1782629100.0,hyperliquid,BTC,59973.0
1782630000.0,hyperliquid,BTC,60118.0
1782630900.0,hyperliquid,BTC,60077.0
1782631800.0,hyperliquid,BTC,60191.0
1782632700.0,hyperliquid,BTC,60190.0
1782633600.0,hyperliquid,BTC,60153.0
1782634500.0,hyperliquid,BTC,60184.0
1782635400.0,hyperliquid,BTC,60418.0
1782636300.0,hyperliquid,BTC,60337.0
1782637200.0,hyperliquid,BTC,60343.0
1782638100.0,hyperliquid,BTC,60296.0
1782639000.0,hyperliquid,BTC,60341.0
1782639900.0,hyperliquid,BTC,60224.0
1782640800.0,hyperliquid,BTC,60232.0
1782641700.0,hyperliquid,BTC,60076.0
1782642600.0,hyperliquid,BTC,60093.0
1782643500.0,hyperliquid,BTC,60131.0
1782644400.0,hyperliquid,BTC,60094.0
1782645300.0,hyperliquid,BTC,60288.0
1782646200.0,hyperliquid,BTC,60275.0
1782647100.0,hyperliquid,BTC,60310.0
1782648000.0,hyperliquid,BTC,60272.0
1782648900.0,hyperliquid,BTC,60308.0
1782649800.0,hyperliquid,BTC,60211.0
1782650700.0,hyperliquid,BTC,60268.0
1782651600.0,hyperliquid,BTC,60091.0
1782652500.0,hyperliquid,BTC,60093.0
1782653400.0,hyperliquid,BTC,60094.0
1782654300.0,hyperliquid,BTC,60043.0
1782655200.0,hyperliquid,BTC,60144.0
1782656100.0,hyperliquid,BTC,60125.0
1782657000.0,hyperliquid,BTC,60077.0
1782657900.0,hyperliquid,BTC,60006.0
1782658800.0,hyperliquid,BTC,60048.0
1782659700.0,hyperliquid,BTC,60010.0
1782660600.0,hyperliquid,BTC,59946.0
1782661500.0,hyperliquid,BTC,59854.0
1782662400.0,hyperliquid,BTC,59800.0
1782663300.0,hyperliquid,BTC,59724.0
1782664200.0,hyperliquid,BTC,59582.0
1782665100.0,hyperliquid,BTC,59659.0
1782666000.0,hyperliquid,BTC,59616.0
1782666900.0,hyperliquid,BTC,59570.0
1782667800.0,hyperliquid,BTC,59506.0
1782668700.0,hyperliquid,BTC,59559.0
1782669600.0,hyperliquid,BTC,59618.0
1782670500.0,hyperliquid,BTC,59578.0
1782671400.0,hyperliquid,BTC,59577.0
1782672300.0,hyperliquid,BTC,59593.0
1782673200.0,hyperliquid,BTC,59469.0
1782674100.0,hyperliquid,BTC,59520.0
1782675000.0,hyperliquid,BTC,59414.0
1782675900.0,hyperliquid,BTC,59450.0
1782676800.0,hyperliquid,BTC,59634.0
1782677700.0,hyperliquid,BTC,59690.0
1782678600.0,hyperliquid,BTC,59640.0
1782679500.0,hyperliquid,BTC,59633.0
1782680400.0,hyperliquid,BTC,59666.0
1782681300.0,hyperliquid,BTC,59686.0
1782682200.0,hyperliquid,BTC,59635.0
1782683100.0,hyperliquid,BTC,59418.0
1782684000.0,hyperliquid,BTC,59613.0
1782684900.0,hyperliquid,BTC,59345.0
1782685800.0,hyperliquid,BTC,59071.0
1782686700.0,hyperliquid,BTC,59041.0
1782687600.0,hyperliquid,BTC,59241.0
1782688500.0,hyperliquid,BTC,59517.0
1782689400.0,hyperliquid,BTC,59702.0
1782690300.0,hyperliquid,BTC,59549.0
1782691200.0,hyperliquid,BTC,59554.0
1782692100.0,hyperliquid,BTC,59176.0
1782693000.0,hyperliquid,BTC,59357.0
1782693900.0,hyperliquid,BTC,59648.0
1782694800.0,hyperliquid,BTC,59455.0
1782695700.0,hyperliquid,BTC,59271.0
1782696600.0,hyperliquid,BTC,59525.0
1782697500.0,hyperliquid,BTC,59411.0
1782698400.0,hyperliquid,BTC,58993.0
1782699300.0,hyperliquid,BTC,59511.0
1782700200.0,hyperliquid,BTC,59745.0
1782701100.0,hyperliquid,BTC,59721.0
1782702000.0,hyperliquid,BTC,59972.0
1782702900.0,hyperliquid,BTC,60141.0
1782703800.0,hyperliquid,BTC,59886.0
1782704700.0,hyperliquid,BTC,60015.0
1782705600.0,hyperliquid,BTC,59890.0
1782706500.0,hyperliquid,BTC,59926.0
1782707400.0,hyperliquid,BTC,59804.0
1782708300.0,hyperliquid,BTC,59792.0
1782709200.0,hyperliquid,BTC,59498.0
1782710100.0,hyperliquid,BTC,59659.0
1782711000.0,hyperliquid,BTC,59885.0
1782711900.0,hyperliquid,BTC,60075.0
1782712800.0,hyperliquid,BTC,60148.0
1782713700.0,hyperliquid,BTC,60136.0
1782714600.0,hyperliquid,BTC,60049.0
1782715500.0,hyperliquid,BTC,60045.0
1782716400.0,hyperliquid,BTC,60056.0
1782717300.0,hyperliquid,BTC,60075.0
1782718200.0,hyperliquid,BTC,60024.0
1782719100.0,hyperliquid,BTC,59996.0
1782720000.0,hyperliquid,BTC,59931.0
1782720900.0,hyperliquid,BTC,59801.0
1782721800.0,hyperliquid,BTC,59843.0
1782722700.0,hyperliquid,BTC,59807.0
1782723600.0,hyperliquid,BTC,59917.0
1782724500.0,hyperliquid,BTC,59905.0
1782725400.0,hyperliquid,BTC,59941.0
1782726300.0,hyperliquid,BTC,60024.0
1782727200.0,hyperliquid,BTC,60205.0
1782728100.0,hyperliquid,BTC,60188.0
1782729000.0,hyperliquid,BTC,60102.0
1782729900.0,hyperliquid,BTC,60063.0
1782730800.0,hyperliquid,BTC,59923.0
1782731700.0,hyperliquid,BTC,59971.0
1782732600.0,hyperliquid,BTC,59839.0
1782733500.0,hyperliquid,BTC,59941.0
1782734400.0,hyperliquid,BTC,60649.0
1782735300.0,hyperliquid,BTC,60410.0
1782736200.0,hyperliquid,BTC,59919.0
1782737100.0,hyperliquid,BTC,59922.0
1782738000.0,hyperliquid,BTC,60180.0
1782738900.0,hyperliquid,BTC,59960.0
1782739800.0,hyperliquid,BTC,59431.0
1782740700.0,hyperliquid,BTC,59556.0
1782741600.0,hyperliquid,BTC,59063.0
1782742500.0,hyperliquid,BTC,59477.0
1782743400.0,hyperliquid,BTC,59297.0
1782744300.0,hyperliquid,BTC,59438.0
1782745200.0,hyperliquid,BTC,59234.0
1782746100.0,hyperliquid,BTC,59464.0
1782747000.0,hyperliquid,BTC,59796.0
1782747900.0,hyperliquid,BTC,59792.0
1782748800.0,hyperliquid,BTC,59699.0
1782749700.0,hyperliquid,BTC,59569.0
1782750600.0,hyperliquid,BTC,59840.0
1782751500.0,hyperliquid,BTC,59867.0
1782752400.0,hyperliquid,BTC,60428.0
1782753300.0,hyperliquid,BTC,60507.0
1782754200.0,hyperliquid,BTC,60598.0
1782755100.0,hyperliquid,BTC,60386.0
1782756000.0,hyperliquid,BTC,60491.0
1782756900.0,hyperliquid,BTC,60244.0
1782757800.0,hyperliquid,BTC,60256.0
1782758700.0,hyperliquid,BTC,60274.0
1782759600.0,hyperliquid,BTC,60179.0
1782760500.0,hyperliquid,BTC,60429.0
1782761400.0,hyperliquid,BTC,60443.0
1782762300.0,hyperliquid,BTC,60404.0
1782763200.0,hyperliquid,BTC,60407.0
1782764100.0,hyperliquid,BTC,60370.0
1782765000.0,hyperliquid,BTC,60384.0
1782765900.0,hyperliquid,BTC,60270.0
1782766800.0,hyperliquid,BTC,60385.0
1782767700.0,hyperliquid,BTC,60332.0
1782768600.0,hyperliquid,BTC,60441.0
1782769500.0,hyperliquid,BTC,60453.0
1782770400.0,hyperliquid,BTC,60419.0
1782771300.0,hyperliquid,BTC,60421.0
1782772200.0,hyperliquid,BTC,60357.0
1782773100.0,hyperliquid,BTC,60321.0
1782774000.0,hyperliquid,BTC,60313.0
1782774900.0,hyperliquid,BTC,60200.0
1782775800.0,hyperliquid,BTC,60230.0
1782776700.0,hyperliquid,BTC,60227.0
1782777600.0,hyperliquid,BTC,60166.0
1782778500.0,hyperliquid,BTC,59908.0
1782779400.0,hyperliquid,BTC,59751.0
1782780300.0,hyperliquid,BTC,59818.0
1782781200.0,hyperliquid,BTC,59803.0
1782782100.0,hyperliquid,BTC,60009.0
1782783000.0,hyperliquid,BTC,59810.0
1782783900.0,hyperliquid,BTC,59915.0
1782784800.0,hyperliquid,BTC,59753.0
1782785700.0,hyperliquid,BTC,59951.0
1782786600.0,hyperliquid,BTC,59993.0
1782787500.0,hyperliquid,BTC,59915.0
1782788400.0,hyperliquid,BTC,59870.0
1782789300.0,hyperliquid,BTC,59824.0
1782790200.0,hyperliquid,BTC,59704.0
1782791100.0,hyperliquid,BTC,59589.0
1782792000.0,hyperliquid,BTC,59530.0
1782792900.0,hyperliquid,BTC,59533.0
1782793800.0,hyperliquid,BTC,59580.0
1782794700.0,hyperliquid,BTC,59477.0
1782795600.0,hyperliquid,BTC,59403.0
1782796500.0,hyperliquid,BTC,59365.0
1782797400.0,hyperliquid,BTC,59547.0
1782798300.0,hyperliquid,BTC,59626.0
1782799200.0,hyperliquid,BTC,59545.0
1782800100.0,hyperliquid,BTC,59667.0
1782801000.0,hyperliquid,BTC,59537.0
1782801900.0,hyperliquid,BTC,59570.0
1782802800.0,hyperliquid,BTC,59464.0
1782803700.0,hyperliquid,BTC,59451.0
1782804600.0,hyperliquid,BTC,59492.0
1782805500.0,hyperliquid,BTC,59508.0
1782806400.0,hyperliquid,BTC,59408.0
1782807300.0,hyperliquid,BTC,59393.0
1782808200.0,hyperliquid,BTC,59248.0
1782809100.0,hyperliquid,BTC,59287.0
1782810000.0,hyperliquid,BTC,59323.0
1782810900.0,hyperliquid,BTC,59277.0
1782811800.0,hyperliquid,BTC,59328.0
1782812700.0,hyperliquid,BTC,59351.0
1782813600.0,hyperliquid,BTC,59346.0
1782814500.0,hyperliquid,BTC,59342.0
1782815400.0,hyperliquid,BTC,59309.0
1782816300.0,hyperliquid,BTC,59312.0
1782817200.0,hyperliquid,BTC,59366.0
1782818100.0,hyperliquid,BTC,59196.0
1782819000.0,hyperliquid,BTC,59222.0
1782819900.0,hyperliquid,BTC,59158.0
1782820800.0,hyperliquid,BTC,58985.0
1782821700.0,hyperliquid,BTC,58841.0
1782822600.0,hyperliquid,BTC,58819.0
1782823500.0,hyperliquid,BTC,58374.0
1782824400.0,hyperliquid,BTC,58430.0
1782825300.0,hyperliquid,BTC,58491.0
1782826200.0,hyperliquid,BTC,58552.0
1782827100.0,hyperliquid,BTC,58711.0
1782828000.0,hyperliquid,BTC,58988.0
1782828900.0,hyperliquid,BTC,59031.0
1782829800.0,hyperliquid,BTC,58906.0
1782830700.0,hyperliquid,BTC,58474.0
1782831600.0,hyperliquid,BTC,58419.0
1782832500.0,hyperliquid,BTC,58370.0
1782833400.0,hyperliquid,BTC,58418.0
1782834300.0,hyperliquid,BTC,58356.0
1782835200.0,hyperliquid,BTC,58387.0
1782836100.0,hyperliquid,BTC,58288.0
1782837000.0,hyperliquid,BTC,58305.0
1782837900.0,hyperliquid,BTC,58479.0
1782838800.0,hyperliquid,BTC,58385.0
1782839700.0,hyperliquid,BTC,58370.0
1782840600.0,hyperliquid,BTC,58366.0
1782841500.0,hyperliquid,BTC,58400.0
1782842400.0,hyperliquid,BTC,58455.0
1782843300.0,hyperliquid,BTC,58511.0
1782844200.0,hyperliquid,BTC,58439.0
1782845100.0,hyperliquid,BTC,58661.0
1782846000.0,hyperliquid,BTC,58631.0
1782846900.0,hyperliquid,BTC,58651.0
1782847800.0,hyperliquid,BTC,58730.0
1782848700.0,hyperliquid,BTC,58796.0
1782849600.0,hyperliquid,BTC,58841.0
1782850500.0,hyperliquid,BTC,58708.0
1782851400.0,hyperliquid,BTC,58627.0
1782852300.0,hyperliquid,BTC,58704.0
1782853200.0,hyperliquid,BTC,58560.0
1782854100.0,hyperliquid,BTC,58567.0
1782855000.0,hyperliquid,BTC,58558.0
1782855900.0,hyperliquid,BTC,58610.0
1782856800.0,hyperliquid,BTC,58706.0
1782857700.0,hyperliquid,BTC,58628.0
1782858600.0,hyperliquid,BTC,58571.0
1782859500.0,hyperliquid,BTC,58581.0
1782860400.0,hyperliquid,BTC,58579.0
1782861300.0,hyperliquid,BTC,58586.0
1782862200.0,hyperliquid,BTC,58584.0
1782863100.0,hyperliquid,BTC,58603.0
1782864000.0,hyperliquid,BTC,58623.0
1782864900.0,hyperliquid,BTC,58363.0
1782865800.0,hyperliquid,BTC,58448.0
1782866700.0,hyperliquid,BTC,58549.0
1782867600.0,hyperliquid,BTC,58131.0
1782868500.0,hyperliquid,BTC,58323.0
1782869400.0,hyperliquid,BTC,58871.0
1782870300.0,hyperliquid,BTC,58739.0
1782871200.0,hyperliquid,BTC,58764.0
1782872100.0,hyperliquid,BTC,58920.0
1782873000.0,hyperliquid,BTC,59106.0
1782873900.0,hyperliquid,BTC,59063.0
1782874800.0,hyperliquid,BTC,58967.0
1782875700.0,hyperliquid,BTC,58897.0
1782876600.0,hyperliquid,BTC,58916.0
1782877500.0,hyperliquid,BTC,59171.0
1782878400.0,hyperliquid,BTC,59084.0
1782879300.0,hyperliquid,BTC,59254.0
1782880200.0,hyperliquid,BTC,59340.0
1782881100.0,hyperliquid,BTC,59303.0
1782882000.0,hyperliquid,BTC,59259.0
1782882900.0,hyperliquid,BTC,59141.0
1782883800.0,hyperliquid,BTC,59165.0
1782884700.0,hyperliquid,BTC,59119.0
1782885600.0,hyperliquid,BTC,58913.0
1782886500.0,hyperliquid,BTC,58763.0
1782887400.0,hyperliquid,BTC,58673.0
1782888300.0,hyperliquid,BTC,58735.0
1782889200.0,hyperliquid,BTC,58649.0
1782890100.0,hyperliquid,BTC,58704.0
1782891000.0,hyperliquid,BTC,58663.0
1782891900.0,hyperliquid,BTC,58745.0
1782892800.0,hyperliquid,BTC,58672.0
1782893700.0,hyperliquid,BTC,58591.0
1782894600.0,hyperliquid,BTC,58716.0
1782895500.0,hyperliquid,BTC,58953.0
1782896400.0,hyperliquid,BTC,58937.0
1782897300.0,hyperliquid,BTC,58868.0
1782898200.0,hyperliquid,BTC,58863.0
1782899100.0,hyperliquid,BTC,58923.0
1782900000.0,hyperliquid,BTC,58730.0
1782900900.0,hyperliquid,BTC,58712.0
1782901800.0,hyperliquid,BTC,58591.0
1782902700.0,hyperliquid,BTC,58631.0
1782903600.0,hyperliquid,BTC,58680.0
1782904500.0,hyperliquid,BTC,58677.0
1782905400.0,hyperliquid,BTC,58648.0
1782906300.0,hyperliquid,BTC,58591.0
1782907200.0,hyperliquid,BTC,58414.0
1782908100.0,hyperliquid,BTC,58531.0
1782909000.0,hyperliquid,BTC,58371.0
1782909900.0,hyperliquid,BTC,58503.0
1782910800.0,hyperliquid,BTC,58648.0
1782911700.0,hyperliquid,BTC,58791.0
1782912600.0,hyperliquid,BTC,58995.0
1782913500.0,hyperliquid,BTC,59468.0
1782914400.0,hyperliquid,BTC,59944.0
1782915300.0,hyperliquid,BTC,59752.0
1782916200.0,hyperliquid,BTC,59573.0
1782917100.0,hyperliquid,BTC,59519.0
1782918000.0,hyperliquid,BTC,59903.0
1782918900.0,hyperliquid,BTC,60294.0
1782919800.0,hyperliquid,BTC,60207.0
1782920700.0,hyperliquid,BTC,60123.0
1782921600.0,hyperliquid,BTC,60117.0
1782922500.0,hyperliquid,BTC,60124.0
1782923400.0,hyperliquid,BTC,60063.0
1782924300.0,hyperliquid,BTC,59901.0
1782925200.0,hyperliquid,BTC,59884.0
1782926100.0,hyperliquid,BTC,60134.0
1782927000.0,hyperliquid,BTC,60138.0
1782927900.0,hyperliquid,BTC,60174.0
1782928800.0,hyperliquid,BTC,60054.0
1782929700.0,hyperliquid,BTC,60121.0
1782930600.0,hyperliquid,BTC,60207.0
1782931500.0,hyperliquid,BTC,60153.0
1782932400.0,hyperliquid,BTC,60267.0
1782933300.0,hyperliquid,BTC,60132.0
1782934200.0,hyperliquid,BTC,60190.0
1782935100.0,hyperliquid,BTC,59996.0
1782936000.0,hyperliquid,BTC,59985.0
1782936900.0,hyperliquid,BTC,59949.0
1782937800.0,hyperliquid,BTC,60026.0
1782938700.0,hyperliquid,BTC,60112.0
1782939600.0,hyperliquid,BTC,60447.0
1782940500.0,hyperliquid,BTC,60515.0
1782941400.0,hyperliquid,BTC,60801.0
1782942300.0,hyperliquid,BTC,60801.0
1782943200.0,hyperliquid,BTC,60801.0
1782944100.0,hyperliquid,BTC,60546.0
1782945000.0,hyperliquid,BTC,60481.0
1782945900.0,hyperliquid,BTC,60464.0
1782946800.0,hyperliquid,BTC,60232.0
1782947700.0,hyperliquid,BTC,60201.0
1782948600.0,hyperliquid,BTC,60142.0
1782949500.0,hyperliquid,BTC,60010.0
1782950400.0,hyperliquid,BTC,59918.0
1782951300.0,hyperliquid,BTC,59761.0
1782952200.0,hyperliquid,BTC,59599.0
1782953100.0,hyperliquid,BTC,59736.0
1782954000.0,hyperliquid,BTC,59913.0
1782954900.0,hyperliquid,BTC,60007.0
1782955800.0,hyperliquid,BTC,60180.0
1782956700.0,hyperliquid,BTC,60169.0
1782957600.0,hyperliquid,BTC,60131.0
1782958500.0,hyperliquid,BTC,60196.0
1782959400.0,hyperliquid,BTC,60392.0
1782960300.0,hyperliquid,BTC,60409.0
1782961200.0,hyperliquid,BTC,60465.0
1782962100.0,hyperliquid,BTC,60540.0
1782963000.0,hyperliquid,BTC,60809.0
1782963900.0,hyperliquid,BTC,61067.0
1782964800.0,hyperliquid,BTC,60947.0
1782965700.0,hyperliquid,BTC,60861.0
1782966600.0,hyperliquid,BTC,60772.0
1782967500.0,hyperliquid,BTC,60786.0
1782968400.0,hyperliquid,BTC,60859.0
1782969300.0,hyperliquid,BTC,60742.0
1782970200.0,hyperliquid,BTC,60605.0
1782971100.0,hyperliquid,BTC,60497.0
1782972000.0,hyperliquid,BTC,60396.0
1782972900.0,hyperliquid,BTC,60466.0
1782973800.0,hyperliquid,BTC,60531.0
1782974700.0,hyperliquid,BTC,60267.0
1782975600.0,hyperliquid,BTC,60238.0
1782976500.0,hyperliquid,BTC,60157.0
1782977400.0,hyperliquid,BTC,60129.0
1782978300.0,hyperliquid,BTC,60150.0
1782979200.0,hyperliquid,BTC,60318.0
1782980100.0,hyperliquid,BTC,60359.0
1782981000.0,hyperliquid,BTC,60442.0
1782981900.0,hyperliquid,BTC,60516.0
1782982800.0,hyperliquid,BTC,60470.0
1782983700.0,hyperliquid,BTC,60609.0
1782984600.0,hyperliquid,BTC,61093.0
1782985500.0,hyperliquid,BTC,61188.0
1782986400.0,hyperliquid,BTC,61228.0
1782987300.0,hyperliquid,BTC,61221.0
1782988200.0,hyperliquid,BTC,61203.0
1782989100.0,hyperliquid,BTC,61267.0
1782990000.0,hyperliquid,BTC,61284.0
1782990900.0,hyperliquid,BTC,61294.0
1782991800.0,hyperliquid,BTC,61302.0
1782992700.0,hyperliquid,BTC,61365.0
1782993600.0,hyperliquid,BTC,61364.0
1782994500.0,hyperliquid,BTC,61335.0
1782995400.0,hyperliquid,BTC,61371.0
1782996300.0,hyperliquid,BTC,61532.0
1782997200.0,hyperliquid,BTC,61685.0
1782998100.0,hyperliquid,BTC,61682.0
1782999000.0,hyperliquid,BTC,61960.0
1782999900.0,hyperliquid,BTC,61932.0
1783000800.0,hyperliquid,BTC,62094.0
1783001700.0,hyperliquid,BTC,61659.0
1783002600.0,hyperliquid,BTC,61416.0
1783003500.0,hyperliquid,BTC,61688.0
1783004400.0,hyperliquid,BTC,61563.0
1783005300.0,hyperliquid,BTC,61708.0
1783006200.0,hyperliquid,BTC,61691.0
1783007100.0,hyperliquid,BTC,61593.0
1783008000.0,hyperliquid,BTC,61685.0
1783008900.0,hyperliquid,BTC,61179.0
1783009800.0,hyperliquid,BTC,61427.0
1783010700.0,hyperliquid,BTC,61684.0
1783011600.0,hyperliquid,BTC,61790.0
1783012500.0,hyperliquid,BTC,61885.0
1783013400.0,hyperliquid,BTC,61781.0
1783014300.0,hyperliquid,BTC,61669.0
1783015200.0,hyperliquid,BTC,61833.0
1783016100.0,hyperliquid,BTC,61864.0
1783017000.0,hyperliquid,BTC,61773.0
1783017900.0,hyperliquid,BTC,61756.0
1783018800.0,hyperliquid,BTC,61659.0
1783019700.0,hyperliquid,BTC,61608.0
1783020600.0,hyperliquid,BTC,61587.0
1783021500.0,hyperliquid,BTC,61482.0
1783022400.0,hyperliquid,BTC,61446.0
1783023300.0,hyperliquid,BTC,61408.0
1783024200.0,hyperliquid,BTC,61380.0
1783025100.0,hyperliquid,BTC,61597.0
1783026000.0,hyperliquid,BTC,61544.0
1783026900.0,hyperliquid,BTC,61558.0
1783027800.0,hyperliquid,BTC,61542.0
1783028700.0,hyperliquid,BTC,61612.0
1783029600.0,hyperliquid,BTC,61547.0
1783030500.0,hyperliquid,BTC,61536.0
1783031400.0,hyperliquid,BTC,61532.0
1783032300.0,hyperliquid,BTC,61478.0
1783033200.0,hyperliquid,BTC,61359.0
1783034100.0,hyperliquid,BTC,61526.0
1783035000.0,hyperliquid,BTC,61500.0
1783035900.0,hyperliquid,BTC,61587.0
1783036800.0,hyperliquid,BTC,61433.0
1783037700.0,hyperliquid,BTC,61319.0
1783038600.0,hyperliquid,BTC,61362.0
1783039500.0,hyperliquid,BTC,61331.0
1783040400.0,hyperliquid,BTC,61662.0
1783041300.0,hyperliquid,BTC,61595.0
1783042200.0,hyperliquid,BTC,61695.0
1783043100.0,hyperliquid,BTC,61620.0
1783044000.0,hyperliquid,BTC,61555.0
1783044900.0,hyperliquid,BTC,61420.0
1783045800.0,hyperliquid,BTC,61377.0
1783046700.0,hyperliquid,BTC,61460.0
1783047600.0,hyperliquid,BTC,61348.0
1783048500.0,hyperliquid,BTC,61567.0
1783049400.0,hyperliquid,BTC,61419.0
1783050300.0,hyperliquid,BTC,61451.0
1783051200.0,hyperliquid,BTC,61447.0
1783052100.0,hyperliquid,BTC,61453.0
1783053000.0,hyperliquid,BTC,61533.0
1783053900.0,hyperliquid,BTC,61469.0
1783054800.0,hyperliquid,BTC,61556.0
1783055700.0,hyperliquid,BTC,61659.0
1783056600.0,hyperliquid,BTC,61734.0
1783057500.0,hyperliquid,BTC,61729.0
1783058400.0,hyperliquid,BTC,61758.0
1783059300.0,hyperliquid,BTC,61742.0
1783060200.0,hyperliquid,BTC,61669.0
1783061100.0,hyperliquid,BTC,61743.0
1783062000.0,hyperliquid,BTC,61748.0
1783062900.0,hyperliquid,BTC,61798.0
1783063800.0,hyperliquid,BTC,61865.0
1783064700.0,hyperliquid,BTC,61788.0
1783065600.0,hyperliquid,BTC,61780.0
1783066500.0,hyperliquid,BTC,61816.0
1783067400.0,hyperliquid,BTC,61902.0
1783068300.0,hyperliquid,BTC,61602.0
1783069200.0,hyperliquid,BTC,61733.0
1783070100.0,hyperliquid,BTC,61709.0
1783071000.0,hyperliquid,BTC,61678.0
1783071900.0,hyperliquid,BTC,61745.0
1783072800.0,hyperliquid,BTC,61752.0
1783073700.0,hyperliquid,BTC,61769.0
1783074600.0,hyperliquid,BTC,62047.0
1783075500.0,hyperliquid,BTC,61943.0
1783076400.0,hyperliquid,BTC,62047.0
1783077300.0,hyperliquid,BTC,62004.0
1783078200.0,hyperliquid,BTC,61902.0
1783079100.0,hyperliquid,BTC,62046.0
1783080000.0,hyperliquid,BTC,62164.0
1783080900.0,hyperliquid,BTC,61969.0
1783081800.0,hyperliquid,BTC,61942.0
1783082700.0,hyperliquid,BTC,61996.0
1783083600.0,hyperliquid,BTC,62074.0
1783084500.0,hyperliquid,BTC,62115.0
1783085400.0,hyperliquid,BTC,62160.0
1783086300.0,hyperliquid,BTC,62125.0
1783087200.0,hyperliquid,BTC,61770.0
1783088100.0,hyperliquid,BTC,61933.0
1783089000.0,hyperliquid,BTC,62071.0
1783089900.0,hyperliquid,BTC,62176.0
1783090800.0,hyperliquid,BTC,62212.0
1783091700.0,hyperliquid,BTC,62024.0
1783092600.0,hyperliquid,BTC,61856.0
1783093500.0,hyperliquid,BTC,61934.0
1783094400.0,hyperliquid,BTC,61938.0
1783095300.0,hyperliquid,BTC,62080.0
1783096200.0,hyperliquid,BTC,62052.0
1783097100.0,hyperliquid,BTC,62110.0
1783098000.0,hyperliquid,BTC,62201.0
1783098900.0,hyperliquid,BTC,62204.0
1783099800.0,hyperliquid,BTC,62235.0
1783100700.0,hyperliquid,BTC,62189.0
1783101600.0,hyperliquid,BTC,62167.0
1783102500.0,hyperliquid,BTC,62181.0
1783103400.0,hyperliquid,BTC,62230.0
1783104300.0,hyperliquid,BTC,62214.0
1783105200.0,hyperliquid,BTC,62183.0
1783106100.0,hyperliquid,BTC,62228.0
1783107000.0,hyperliquid,BTC,62232.0
1783107900.0,hyperliquid,BTC,62210.0
1783108800.0,hyperliquid,BTC,62430.0
1783109700.0,hyperliquid,BTC,62620.0
1783110600.0,hyperliquid,BTC,62705.0
